# wavelength	flux
5.433162716677585422e+02	9.735481175968075870e-16
5.433362047591357396e+02	6.126515721503061635e-16
5.433561378505129369e+02	3.940076456898232611e-16
5.433760709418900205e+02	7.929450231326665502e-16
5.433960040332672179e+02	3.969576232170935739e-16
5.434159371246444152e+02	9.161154721247033797e-16
5.434358702160216126e+02	4.261723719030456299e-16
5.434558033073988099e+02	7.351883346186783696e-16
5.434757363987760073e+02	3.558460850287180561e-16
5.434956694901530909e+02	7.846259949203268462e-16
5.435156025815302883e+02	5.721743028207465064e-16
5.435355356729074856e+02	4.444611631930256608e-16
5.435554687642846829e+02	4.164855442995678411e-16
5.435754018556618803e+02	3.023577014150627016e-16
5.435953349470390776e+02	2.042852555491995179e-17
5.436152680384161613e+02	6.455555198984651213e-16
5.436352011297933586e+02	2.678566995146353623e-16
5.436551342211705560e+02	4.228431883132014076e-16
5.436750673125477533e+02	5.492513148669993933e-16
5.436950004039249507e+02	7.086953674900503975e-16
5.437149334953021480e+02	3.517211139849284185e-16
5.437348665866792317e+02	7.670186681061925017e-16
5.437547996780564290e+02	5.364017191780332504e-16
5.437747327694336263e+02	6.437603923854372419e-16
5.437946658608108237e+02	3.184397601192084665e-16
5.438145989521880210e+02	1.996523889918574209e-16
5.438345320435652184e+02	5.847295545605417800e-16
5.438544651349423020e+02	6.919105626072591820e-16
5.438743982263194994e+02	8.202499242807969725e-16
5.438943313176966967e+02	4.706988557671748681e-16
5.439142644090738941e+02	5.795011378144962044e-16
5.439341975004510914e+02	6.030419833637061262e-16
5.439541305918282887e+02	3.002068465339676178e-16
5.439740636832053724e+02	7.010254312131035045e-16
5.439939967745825697e+02	8.959188185303718424e-16
5.440139298659597671e+02	5.763875505795078031e-16
5.440338629573369644e+02	6.451459794684676671e-16
5.440537960487141618e+02	4.922545207858167269e-16
5.440737291400913591e+02	7.351429124768818577e-16
5.440936622314684428e+02	4.890727473985743545e-16
5.441135953228456401e+02	5.277382661935162665e-16
5.441335284142228375e+02	3.461661660377163101e-16
5.441534615056000348e+02	3.405027449336964478e-16
5.441733945969772321e+02	4.325893611625462008e-16
5.441933276883544295e+02	4.079042799807141260e-16
5.442132607797316268e+02	4.573044061348873965e-16
5.442331938711087105e+02	7.404020341672654017e-16
5.442531269624859078e+02	1.995411894477506923e-16
5.442730600538631052e+02	5.444103627547634567e-16
5.442929931452403025e+02	6.076261256742463996e-16
5.443129262366174999e+02	2.913662577843560784e-16
5.443328593279946972e+02	5.635311256874044224e-16
5.443527924193717809e+02	4.843369861904755613e-16
5.443727255107489782e+02	5.030441323470604114e-16
5.443926586021261755e+02	3.049534868214827084e-16
5.444125916935033729e+02	8.281309305802877965e-16
5.444325247848805702e+02	2.688919325948577275e-16
5.444524578762577676e+02	4.563715052226051914e-16
5.444723909676348512e+02	8.127290658025668364e-16
5.444923240590120486e+02	6.951268525871021672e-16
5.445122571503892459e+02	3.428275062667746802e-16
5.445321902417664433e+02	4.248917639659155346e-16
5.445521233331436406e+02	3.057450126409122504e-16
5.445720564245208379e+02	6.034952518696055836e-16
5.445919895158979216e+02	5.885235739499714014e-16
5.446119226072751189e+02	5.299763919379581450e-16
5.446318556986523163e+02	3.733932460338177436e-16
5.446517887900295136e+02	2.956888257328723832e-16
5.446717218814067110e+02	5.831215154497386942e-16
5.446916549727839083e+02	3.285734505419221022e-16
5.447115880641609920e+02	4.691984427802322818e-16
5.447315211555381893e+02	2.554693985264128555e-16
5.447514542469153866e+02	2.226399367380530727e-16
5.447713873382925840e+02	5.405432338340739485e-16
5.447913204296697813e+02	4.249175720010271891e-16
5.448112535210469787e+02	4.846070308819720729e-16
5.448311866124240623e+02	7.273254865879943097e-16
5.448511197038012597e+02	4.194383805630351372e-16
5.448710527951784570e+02	4.332387707352942322e-16
5.448909858865556544e+02	6.458968212366494009e-16
5.449109189779328517e+02	4.465998684452835658e-16
5.449308520693100490e+02	2.625940044040055892e-16
5.449507851606871327e+02	3.346667938062327253e-16
5.449707182520643300e+02	6.371581940780635979e-16
5.449906513434415274e+02	3.443082522074732057e-16
5.450105844348187247e+02	7.264599777345780249e-16
5.450305175261959221e+02	5.782136477346696678e-16
5.450504506175731194e+02	8.243701175293685038e-17
5.450703837089502031e+02	5.264267415538113892e-16
5.450903168003274004e+02	7.008989056666073934e-16
5.451102498917045978e+02	5.174594684390261285e-16
5.451301829830817951e+02	5.523975128704570851e-16
5.451501160744589924e+02	6.044892450332085051e-16
5.451700491658361898e+02	5.727027984402739864e-16
5.451899822572132734e+02	3.862103897729922061e-16
5.452099153485904708e+02	4.614363387307122803e-16
5.452298484399676681e+02	3.182471130632673166e-16
5.452497815313448655e+02	4.917371954132811630e-16
5.452697146227220628e+02	4.860938384021993870e-16
5.452896477140992602e+02	2.972050676480167842e-16
5.453095808054763438e+02	1.290893961134416726e-16
5.453295138968535412e+02	3.582064746851401724e-16
5.453494469882307385e+02	4.035397839013087334e-16
5.453693800796079358e+02	4.716948606340275185e-16
5.453893131709851332e+02	6.385665451715514824e-16
5.454092462623623305e+02	5.062313585089007334e-16
5.454291793537395279e+02	6.292430417628865850e-16
5.454491124451166115e+02	2.830201509874838385e-16
5.454690455364938089e+02	4.079404376996500440e-16
5.454889786278710062e+02	4.698463700453226182e-16
5.455089117192482036e+02	5.741154376380573458e-16
5.455288448106254009e+02	6.090954631399365937e-16
5.455487779020025982e+02	2.607477637465668331e-16
5.455687109933796819e+02	4.252455325702922135e-16
5.455886440847568792e+02	3.135512682828078823e-16
5.456085771761340766e+02	4.278903664783141646e-16
5.456285102675112739e+02	4.177010630486573638e-16
5.456484433588884713e+02	7.888124023225720222e-16
5.456683764502656686e+02	4.474300136731519835e-16
5.456883095416427523e+02	3.195578171398045413e-16
5.457082426330199496e+02	5.192415728204899730e-16
5.457281757243971470e+02	3.525139103537788419e-16
5.457481088157743443e+02	4.653444428702252153e-16
5.457680419071515416e+02	4.235689632001003345e-16
5.457879749985287390e+02	3.743912361341405213e-16
5.458079080899058226e+02	6.643330756687904851e-16
5.458278411812830200e+02	3.539297523948940066e-16
5.458477742726602173e+02	3.366342131146880497e-16
5.458677073640374147e+02	3.516188876961066651e-16
5.458876404554146120e+02	4.704145173946934402e-16
5.459075735467918093e+02	6.404349410345168588e-16
5.459275066381688930e+02	1.504389674281047195e-16
5.459474397295460903e+02	4.039327277794959236e-16
5.459673728209232877e+02	4.227981367483193195e-16
5.459873059123004850e+02	4.772419205869183213e-16
5.460072390036776824e+02	4.082599279394425254e-16
5.460271720950548797e+02	2.290326796794384893e-16
5.460471051864319634e+02	3.744644515445188148e-16
5.460670382778091607e+02	3.317779350000627306e-16
5.460869713691863581e+02	2.818603511244558877e-16
5.461069044605635554e+02	5.161175564923385032e-16
5.461268375519407527e+02	4.533873022703098846e-16
5.461467706433179501e+02	3.091486292509964444e-16
5.461667037346950337e+02	5.320524696916784351e-16
5.461866368260722311e+02	4.499144142470080498e-16
5.462065699174494284e+02	3.578023340901814644e-16
5.462265030088266258e+02	4.786438130541833917e-16
5.462464361002038231e+02	5.447626755212620422e-16
5.462663691915810205e+02	6.691556048144236407e-16
5.462863022829581041e+02	3.056171900752156561e-16
5.463062353743353015e+02	3.326878866134302644e-16
5.463261684657124988e+02	4.440246235878344758e-16
5.463461015570896961e+02	4.453220663047912503e-16
5.463660346484668935e+02	4.684029729636420870e-16
5.463859677398440908e+02	3.816787635051816993e-16
5.464059008312211745e+02	2.633297319280347541e-16
5.464258339225983718e+02	4.443505724538497712e-16
5.464457670139755692e+02	3.485979976292834064e-16
5.464657001053527665e+02	4.728457666511092991e-16
5.464856331967299639e+02	3.447410860435201532e-16
5.465055662881071612e+02	4.017193777487612335e-16
5.465254993794842449e+02	4.221423479586872791e-16
5.465454324708614422e+02	4.881908802213642210e-16
5.465653655622386395e+02	4.603016851583059416e-16
5.465852986536158369e+02	3.596320046655895582e-16
5.466052317449930342e+02	5.029993984195335437e-16
5.466251648363702316e+02	4.833158879725605022e-16
5.466450979277474289e+02	3.659658788171408009e-16
5.466650310191245126e+02	4.154264884177039487e-16
5.466849641105017099e+02	4.702985797600380078e-16
5.467048972018789073e+02	5.186246151975336220e-16
5.467248302932561046e+02	5.123023083396683209e-16
5.467447633846333019e+02	3.203524663932270835e-16
5.467646964760104993e+02	4.474592892493914602e-16
5.467846295673875829e+02	4.450633506789642650e-16
5.468045626587647803e+02	3.322805961146989544e-16
5.468244957501419776e+02	5.632144941838089242e-16
5.468444288415191750e+02	5.437609002424562219e-16
5.468643619328963723e+02	2.563772590271918552e-16
5.468842950242735697e+02	4.023849338870662999e-16
5.469042281156506533e+02	4.524054852053237437e-16
5.469241612070278507e+02	2.496087510945807497e-16
5.469440942984050480e+02	5.416212420781326559e-16
5.469640273897822453e+02	4.614404680163301450e-16
5.469839604811594427e+02	4.165480129794278457e-16
5.470038935725366400e+02	4.276606882007102407e-16
5.470238266639137237e+02	1.785622612219604061e-16
5.470437597552909210e+02	4.053375848620763841e-16
5.470636928466681184e+02	3.113286273594329965e-16
5.470836259380453157e+02	4.549219142124978632e-16
5.471035590294225130e+02	4.275192866380779760e-16
5.471234921207997104e+02	6.456932156919531485e-17
5.471434252121767940e+02	6.087038162809498866e-16
5.471633583035539914e+02	4.365675837482240309e-16
5.471832913949311887e+02	4.793304920766106123e-16
5.472032244863083861e+02	6.016367027646520385e-16
5.472231575776855834e+02	4.966223520574519334e-16
5.472430906690627808e+02	4.961101088825998952e-16
5.472630237604398644e+02	2.939116447304144543e-16
5.472829568518170618e+02	4.769135894407388731e-16
5.473028899431942591e+02	2.844998646067778978e-16
5.473228230345714564e+02	3.221150625471244774e-16
5.473427561259486538e+02	2.475263470635356540e-16
5.473626892173258511e+02	2.980801850314284849e-16
5.473826223087029348e+02	4.781832388891138659e-16
5.474025554000801321e+02	2.114426905709432562e-16
5.474224884914573295e+02	5.994620515516950292e-16
5.474424215828345268e+02	5.355923791969317664e-16
5.474623546742117242e+02	3.012574320863589672e-16
5.474822877655889215e+02	4.638859580141717169e-16
5.475022208569660052e+02	2.816949150019452822e-16
5.475221539483432025e+02	2.233839757728771705e-16
5.475420870397203998e+02	2.968573341533892922e-16
5.475620201310975972e+02	4.613327360133512387e-16
5.475819532224747945e+02	4.213960060530378337e-16
5.476018863138519919e+02	2.170746391070167008e-16
5.476218194052290755e+02	3.732592824792535556e-16
5.476417524966062729e+02	2.518837492420077919e-16
5.476616855879834702e+02	3.061132337449514558e-16
5.476816186793606676e+02	4.225054339254837553e-16
5.477015517707378649e+02	2.704178359795567478e-16
5.477214848621150622e+02	1.772679419389966318e-16
5.477414179534921459e+02	4.045376945922927060e-16
5.477613510448693432e+02	3.343794378788767039e-16
5.477812841362465406e+02	5.348052208911365044e-16
5.478012172276237379e+02	3.451783932723197874e-16
5.478211503190009353e+02	3.279713954048815066e-16
5.478410834103781326e+02	2.563504716102349380e-16
5.478610165017553300e+02	4.254100157807371579e-16
5.478809495931324136e+02	5.236657317831175905e-16
5.479008826845096110e+02	5.198666831355636467e-16
5.479208157758868083e+02	3.990275599819462704e-16
5.479407488672640056e+02	3.924765277585427065e-16
5.479606819586412030e+02	5.699907577618433269e-16
5.479806150500182866e+02	4.432965458301102012e-16
5.480005481413954840e+02	3.354353173871883927e-16
5.480204812327726813e+02	4.525672155586901117e-16
5.480404143241498787e+02	4.681916382433021391e-16
5.480603474155270760e+02	4.333818134242618022e-16
5.480802805069042734e+02	4.499869414431166992e-16
5.481002135982814707e+02	4.647263205769663896e-16
5.481201466896585544e+02	3.199107122414543642e-16
5.481400797810357517e+02	3.607558056283592012e-16
5.481600128724129490e+02	3.294678379248838383e-16
5.481799459637901464e+02	3.527743200455003359e-16
5.481998790551673437e+02	4.262979445374760800e-16
5.482198121465445411e+02	3.678816026460340113e-16
5.482397452379216247e+02	5.729909484610180587e-16
5.482596783292988221e+02	2.955971608861117069e-16
5.482796114206760194e+02	4.920606031804546955e-16
5.482995445120532167e+02	3.192166216807386684e-16
5.483194776034304141e+02	4.148858431693392898e-16
5.483394106948076114e+02	2.556176028224027563e-16
5.483593437861846951e+02	4.509000958998160384e-16
5.483792768775618924e+02	5.341958336251462387e-16
5.483992099689390898e+02	2.822407218573322720e-16
5.484191430603162871e+02	4.551760240966741533e-16
5.484390761516934845e+02	3.930279197374256543e-16
5.484590092430706818e+02	3.141018661683027792e-16
5.484789423344477655e+02	3.628670881889497482e-16
5.484988754258249628e+02	4.903298501714181429e-16
5.485188085172021601e+02	4.623391170338077543e-16
5.485387416085793575e+02	4.670956834886734813e-16
5.485586746999565548e+02	4.850297532622111722e-16
5.485786077913337522e+02	6.706777230206396184e-16
5.485985408827108358e+02	5.437695823301655785e-16
5.486184739740880332e+02	6.869825249201336626e-16
5.486384070654652305e+02	2.505268024605064028e-16
5.486583401568424279e+02	3.299037951949237860e-16
5.486782732482196252e+02	5.282934433508822570e-16
5.486982063395968225e+02	3.009478680139171221e-16
5.487181394309739062e+02	4.795982074275021746e-16
5.487380725223511035e+02	3.040902543691121696e-16
5.487580056137283009e+02	2.492667615421268260e-16
5.487779387051054982e+02	2.912123889555314144e-16
5.487978717964826956e+02	4.107481401615612360e-16
5.488178048878598929e+02	4.651076971614676384e-16
5.488377379792369766e+02	2.212553687415373129e-16
5.488576710706141739e+02	4.795362681432342039e-16
5.488776041619913713e+02	2.948585746258855587e-16
5.488975372533685686e+02	3.444143166143372051e-16
5.489174703447457659e+02	4.748062244075293772e-16
5.489374034361229633e+02	3.579945311598693855e-16
5.489573365275000469e+02	3.025151171943539930e-16
5.489772696188772443e+02	4.089052082265726921e-16
5.489972027102544416e+02	2.279645181933916132e-16
5.490171358016316390e+02	4.109145821356967061e-16
5.490370688930088363e+02	3.929272286958207993e-16
5.490570019843860337e+02	3.791552405970743250e-16
5.490769350757632310e+02	4.503316838526491995e-16
5.490968681671403147e+02	2.597412768469919107e-16
5.491168012585175120e+02	2.600573524852157732e-16
5.491367343498947093e+02	3.357847184779307916e-16
5.491566674412719067e+02	3.823542722806170038e-16
5.491766005326491040e+02	4.140725327212975513e-16
5.491965336240261877e+02	3.837915548432095430e-16
5.492164667154033850e+02	5.041990088310824465e-16
5.492363998067805824e+02	1.583264455887081583e-16
5.492563328981577797e+02	3.997366059681369248e-16
5.492762659895349771e+02	4.102342029208146893e-16
5.492961990809121744e+02	2.933459855403261918e-16
5.493161321722893717e+02	2.212726932122866235e-16
5.493360652636664554e+02	5.254361365219974850e-16
5.493559983550436527e+02	3.749459897750328846e-16
5.493759314464208501e+02	3.743123032513682611e-16
